tconst,title,year,genres,rating,votes,clean_title,description
tt1119646,The Hangover,2009,Comedy,7.7,915864.0,the hangover,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time."
tt3498820,Captain America: Civil War,2016,"Action,Sci-Fi",7.8,914687.0,captain america: civil war,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies."
tt0120915,Star Wars: Episode I - The Phantom Menace,1999,"Action,Adventure,Fantasy",6.5,914599.0,star wars: episode i - the phantom menace,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi."
tt1877830,The Batman,2022,"Action,Crime,Drama",7.8,909882.0,the batman,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler."
tt0121766,Star Wars: Episode III - Revenge of the Sith,2005,"Action,Adventure,Fantasy",7.6,909022.0,star wars: episode iii - revenge of the sith,"When the sinister Sith unveil a thousand-year-old plot to rule the galaxy, the Republic crumbles and from its ashes rises the evil Galactic Empire. Jedi hero Anakin Skywalker must choose a side."
tt0118715,The Big Lebowski,1998,"Comedy,Crime",8.1,908567.0,the big lebowski,"Jeffrey 'The Dude' Lebowski, a Los Angeles slacker who only wants to bowl and drink White Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money."
tt0416449,300,2006,"Action,Drama",7.6,905199.0,300,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy."
tt1010048,Slumdog Millionaire,2008,"Crime,Drama,Romance",8.0,905130.0,slumdog millionaire,"A teenager reflects on his life after being accused of cheating on the Indian version of ""Who Wants to be a Millionaire?""."
tt0246578,Donnie Darko,2001,"Drama,Mystery,Sci-Fi",8.0,901725.0,donnie darko,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes."
tt0317705,The Incredibles,2004,"Action,Adventure,Animation",8.0,886094.0,the incredibles,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume."
tt3501632,Thor: Ragnarok,2017,"Action,Adventure,Comedy",7.9,881586.0,thor: ragnarok,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela."
tt0060196,"The Good, the Bad and the Ugly",1966,"Adventure,Drama,Western",8.8,881032.0,"the good, the bad and the ugly","While the Civil War rages on between the Union and the Confederacy, three men – a quiet loner, a ruthless hitman, and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold."
tt0892769,How to Train Your Dragon,2010,"Action,Adventure,Animation",8.1,878612.0,how to train your dragon,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father."
tt0083658,Blade Runner,1982,"Action,Drama,Sci-Fi",8.1,872754.0,blade runner,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans."
tt2084970,The Imitation Game,2014,"Biography,Drama,Thriller",8.0,869562.0,the imitation game,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II."
tt1211837,Doctor Strange,2016,"Action,Adventure,Fantasy",7.5,868451.0,doctor strange,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil."
tt0480249,I Am Legend,2007,"Drama,Horror,Sci-Fi",7.2,866749.0,i am legend,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone."
tt0317248,City of God,2002,"Crime,Drama",8.6,861215.0,city of god,"In the poverty-stricken favelas of Rio de Janeiro in the 1970s, two young men choose different paths. Rocket is a budding photographer who documents the increasing drug-related violence of his neighborhood, while José “Zé” Pequeno is an ambitious drug dealer diving into a dangerous life of crime."
tt0378194,Kill Bill: Vol. 2,2004,"Action,Crime,Thriller",8.0,858673.0,kill bill: vol. 2,"The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill."
tt0097576,Indiana Jones and the Last Crusade,1989,"Action,Adventure,Fantasy",8.2,855849.0,indiana jones and the last crusade,"In 1938, an art collector appeals to eminent archaeologist Dr. Indiana Jones to embark on a search for the Holy Grail. Indy learns that a medieval historian has vanished while searching for it, and the missing man is his own father, Dr. Henry Jones Sr.. He sets out to rescue his father by following clues in the old man's notebook, which his father had mailed to him before he went missing. Indy arrives in Venice, where he enlists the help of a beautiful academic, Dr. Elsa Schneider, along with Marcus Brody and Sallah. Together they must stop the Nazis from recovering the power of eternal life and taking over the world!"
tt1205489,Gran Torino,2008,Drama,8.1,854623.0,gran torino,"Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, Thao Lor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino."
tt2543164,Arrival,2016,"Drama,Mystery,Sci-Fi",7.9,847521.0,arrival,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat."
tt0093058,Full Metal Jacket,1987,"Drama,War",8.2,841736.0,full metal jacket,A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.
tt1745960,Top Gun: Maverick,2022,"Action,Drama",8.2,837458.0,top gun: maverick,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen."
tt0211915,Amélie,2001,"Comedy,Romance",8.3,832719.0,amélie,"At a tiny Parisian café, the adorable yet painfully shy Amélie accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?"
tt0090605,Aliens,1986,"Action,Adventure,Horror",8.4,832402.0,aliens,"Ripley, the sole survivor of the Nostromo's deadly encounter with the monstrous Alien, returns to Earth after drifting through space in hypersleep for 57 years. Although her story is initially met with skepticism, she agrees to accompany a team of Colonial Marines back to LV-426."
tt0144084,American Psycho,2000,"Comedy,Crime,Drama",7.6,818849.0,american psycho,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies."
tt3896198,Guardians of the Galaxy Vol. 2,2017,"Action,Adventure,Comedy",7.6,817493.0,guardians of the galaxy vol. 2,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.
